Tenure_Years,Total_Amount,total_renewal_score_new,sustainability_score,anchoring_score,Current_Anchorings,Call_Direction,Renewal_Impact_Due_to_Price_Increase,Band,prospect_outcome,score_per_tenure,is_low_tenure,score_category,label,churn_probability,prediction
22,2049.0,45.5,9.5,9.5,19,OUT_BOUND,No,Band C2,0,1.9782608695652173,0,Medium,0,0.001852906,0
22,1336.0,45.5,9.5,9.5,5,OUT_BOUND,No,Band C2,0,1.9782608695652173,0,Medium,0,0.0013470742,0
17,1154.0,45.0,8.0,9.5,3,IN_BOUND,No,Band C2,0,2.5,0,Medium,0,0.010518173,0
15,1154.0,45.0,9.0,9.5,3,OUT_BOUND,No,Band C2,0,2.8125,0,Medium,0,0.012781822,0
14,1154.0,44.0,8.0,9.5,3,OUT_BOUND,No,Band C2,0,2.933333333333333,0,Medium,0,0.16898113,0
12,1154.0,45.5,9.5,9.5,3,OUT_BOUND,No,Band C2,0,3.5,0,Medium,0,0.010914005,0
10,1154.0,45.5,9.5,9.5,3,IN_BOUND,No,Band C2,0,4.136363636363637,0,Medium,0,0.023861192,0
17,1374.0,44.0,9.0,9.5,6,OUT_BOUND,No,Band C2,0,2.4444444444444446,0,Medium,0,0.022024289,0
15,1209.0,45.0,9.5,9.0,2,OUT_BOUND,No,Band C2,0,2.8125,0,Medium,0,0.037200537,0
16,1209.0,45.0,9.0,9.5,4,OUT_BOUND,No,Band C2,0,2.6470588235294117,0,Medium,0,0.021035185,0
7,1429.0,44.0,8.0,9.5,5,IN_BOUND,No,Band C2,0,5.5,0,Medium,0,0.038204633,0
11,1004.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band C2,0,3.875,0,Medium,0,0.02920027,0
12,1059.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band C2,0,3.576923076923077,0,Medium,0,0.032585386,0
22,1004.0,46.5,9.5,9.5,3,IN_BOUND,No,Band C2,0,2.0217391304347827,0,Medium,0,0.0011387055,0
11,1336.0,45.0,8.0,9.5,6,OUT_BOUND,No,Band C2,0,3.75,0,Medium,0,0.0021249764,0
8,1154.0,45.5,9.5,9.5,3,IN_BOUND,No,Band C2,0,5.055555555555555,0,Medium,0,0.016080007,0
8,1319.0,45.0,8.0,9.5,5,OUT_BOUND,No,Band C2,0,5.0,0,Medium,0,0.01766997,0
13,1257.0,46.0,9.0,9.5,4,IN_BOUND,No,Band C2,0,3.2857142857142856,0,Medium,0,0.006927538,0
14,1178.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band C2,0,3.1,0,Medium,0,0.030730795,0
14,1178.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band C2,0,3.1,0,Medium,0,0.030730795,0
12,1154.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band C2,0,3.576923076923077,0,Medium,0,0.033646073,0
8,1004.0,44.5,8.0,9.0,2,OUT_BOUND,No,Band C2,0,4.944444444444445,0,Medium,0,0.040888302,0
19,1389.0,45.0,8.0,9.5,9,OUT_BOUND,No,Band C2,0,2.25,0,Medium,0,0.0010468883,0
13,1004.0,42.5,8.0,9.0,2,OUT_BOUND,No,Band C2,0,3.0357142857142856,0,Medium,0,0.36412916,0
8,1214.0,46.0,9.0,9.5,3,IN_BOUND,No,Band D,0,5.111111111111111,0,Medium,0,0.03495142,0
16,1019.0,44.0,8.0,9.5,6,OUT_BOUND,No,Band C1,0,2.588235294117647,0,Medium,0,0.0982154,0
17,1854.0,45.0,8.0,9.5,7,IN_BOUND,No,Band E,0,2.5,0,Medium,0,0.030698793,0
9,1634.0,45.0,8.0,9.5,3,OUT_BOUND,No,Band E,0,4.5,0,Medium,0,0.058769606,0
14,1634.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band E,0,3.1,0,Medium,0,0.012068297,0
14,1744.0,46.5,9.5,9.5,5,IN_BOUND,No,Band E,0,3.1,0,Medium,0,0.02960076,0
14,1658.0,45.0,8.0,9.5,3,IN_BOUND,No,Band E,0,3.0,0,Medium,0,0.0138610145,0
22,1895.0,45.5,9.5,9.5,6,IN_BOUND,No,Band E,0,1.9782608695652173,0,Medium,0,0.0005056635,0
22,1689.0,45.5,9.5,9.5,4,OUT_BOUND,No,Band E,0,1.9782608695652173,0,Medium,0,0.0012667351,0
11,1964.0,46.0,9.0,9.5,11,IN_BOUND,No,Band E,0,3.8333333333333335,0,Medium,0,0.0011312066,0
18,2294.0,44.0,8.0,9.5,14,OUT_BOUND,No,Band E,0,2.3157894736842106,0,Medium,0,0.026378378,0
7,1895.0,44.0,8.0,9.5,6,OUT_BOUND,No,Band E,0,5.5,0,Medium,0,0.07803912,0
13,1317.0,45.0,8.0,9.5,4,OUT_BOUND,No,Band D,0,3.2142857142857144,0,Medium,0,0.07382267,0
13,1434.0,46.5,9.5,9.5,7,IN_BOUND,No,Band D,0,3.3214285714285716,0,Medium,0,0.024811292,0
11,1379.0,46.5,9.5,9.5,6,OUT_BOUND,No,Band D,0,3.875,0,Medium,0,0.01451065,0
11,1269.0,45.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,3.7916666666666665,0,Medium,0,0.018068021,0
8,1214.0,44.0,8.0,9.5,3,OUT_BOUND,No,Band D,0,4.888888888888889,0,Medium,0,0.28867608,0
16,1214.0,44.0,8.0,9.5,3,OUT_BOUND,UnKnown,Band D,0,2.588235294117647,0,Medium,0,0.5064396,1
18,1379.0,45.5,9.5,9.5,5,OUT_BOUND,No,Band D,0,2.3947368421052633,0,Medium,0,0.011122065,0
13,1324.0,43.0,8.0,9.5,6,OUT_BOUND,No,Band D,0,3.0714285714285716,0,Medium,0,0.08612156,0
14,1654.0,44.0,8.0,9.5,13,OUT_BOUND,No,Band D,0,2.933333333333333,0,Medium,0,0.055927634,0
8,1874.0,44.0,9.0,9.5,13,OUT_BOUND,No,Band D,0,4.888888888888889,0,Medium,0,0.023641177,0
21,1709.0,45.5,9.5,9.5,12,OUT_BOUND,No,Band D,0,2.0681818181818183,0,Medium,0,0.00026058167,0
7,1324.0,46.5,9.5,9.5,4,OUT_BOUND,No,Band D,0,5.8125,0,Medium,0,0.03604575,0
7,1214.0,45.0,8.0,9.5,3,OUT_BOUND,No,Band D,0,5.625,0,Medium,0,0.060039777,0
16,1599.0,46.5,9.5,9.5,9,IN_BOUND,No,Band D,0,2.735294117647059,0,Medium,0,0.0025468173,0
16,1214.0,45.0,9.0,9.5,3,IN_BOUND,No,Band D,0,2.6470588235294117,0,Medium,0,0.06775134,0
17,1379.0,41.5,8.0,9.0,2,OUT_BOUND,No,Band D,0,2.3055555555555554,0,Medium,0,0.015445211,0
9,1514.0,45.0,9.5,9.0,2,OUT_BOUND,No,Band D,0,4.5,0,Medium,0,0.020289883,0
8,1514.0,45.0,8.0,9.5,5,IN_BOUND,No,Band D,0,5.0,0,Medium,0,0.022668043,0
15,1514.0,46.5,9.5,9.5,5,IN_BOUND,No,Band D,0,2.90625,0,Medium,0,0.047904704,0
7,1514.0,46.5,9.5,9.5,5,OUT_BOUND,No,Band D,0,5.8125,0,Medium,0,0.13076046,0
10,1459.0,45.0,9.0,9.5,4,OUT_BOUND,No,Band D,0,4.090909090909091,0,Medium,0,0.052386936,0
11,1459.0,45.0,9.0,9.5,4,OUT_BOUND,No,Band D,0,3.75,0,Medium,0,0.021822413,0
15,1404.0,45.0,9.0,9.5,3,OUT_BOUND,No,Band D,0,2.8125,0,Medium,0,0.08465009,0
9,1844.0,44.0,8.0,9.5,10,OUT_BOUND,No,Band D,0,4.4,0,Medium,0,0.031166831,0
15,1624.0,44.0,8.0,9.5,7,OUT_BOUND,No,Band D,0,2.75,0,Medium,0,0.026211116,0
17,1404.0,43.5,8.0,9.0,2,OUT_BOUND,No,Band E,0,2.4166666666666665,0,Medium,0,0.015963204,0
10,1789.0,44.5,9.5,9.5,11,OUT_BOUND,No,Band E,0,4.045454545454546,0,Medium,0,0.0035139068,0
11,1404.0,45.0,9.0,9.5,3,OUT_BOUND,No,Band E,0,3.75,0,Medium,0,0.014657854,0
12,1569.0,46.5,9.5,9.5,7,OUT_BOUND,No,Band E,0,3.576923076923077,0,Medium,0,0.007840169,0
19,2064.0,44.0,8.0,9.5,13,IN_BOUND,No,Band E,0,2.2,0,Medium,0,0.0145502305,0
18,1459.0,45.5,9.5,9.5,5,OUT_BOUND,No,Band E,0,2.3947368421052633,0,Medium,0,0.01275284,0
10,1569.0,45.0,9.0,9.5,7,OUT_BOUND,No,Band E,0,4.090909090909091,0,Medium,0,0.007006071,0
11,1459.0,45.0,9.5,9.0,2,OUT_BOUND,No,Band E,0,3.75,0,Medium,0,0.008678948,0
15,1514.0,44.5,9.5,9.5,3,IN_BOUND,No,Band E,0,2.78125,0,Medium,0,0.018384153,0
12,1459.0,43.0,8.0,9.5,3,OUT_BOUND,No,Band E,0,3.3076923076923075,0,Medium,0,0.14162566,0
10,1844.0,45.5,9.5,9.5,11,OUT_BOUND,No,Band E,0,4.136363636363637,0,Medium,0,0.0026767869,0
16,1514.0,45.5,9.5,9.5,7,OUT_BOUND,No,Band E,0,2.676470588235294,0,Medium,0,0.016720446,0
14,1734.0,45.5,9.5,9.5,11,OUT_BOUND,No,Band E,0,3.033333333333333,0,Medium,0,0.001958461,0
9,1679.0,45.0,8.0,9.5,7,OUT_BOUND,No,Band E,0,4.5,0,Medium,0,0.023200708,0
18,1404.0,46.0,9.5,9.0,2,OUT_BOUND,No,Band E,0,2.4210526315789473,0,Medium,0,0.013246997,0
10,2394.0,45.0,9.0,9.5,19,IN_BOUND,No,Band E,0,4.090909090909091,0,Medium,0,0.0030842507,0
22,1404.0,46.5,9.5,9.5,4,IN_BOUND,No,Band E,0,2.0217391304347827,0,Medium,0,0.0017099093,0
15,1404.0,46.5,9.5,9.5,4,OUT_BOUND,No,Band E,0,2.90625,0,Medium,0,0.14630783,0
16,1569.0,45.5,9.5,9.5,8,OUT_BOUND,No,Band D,0,2.676470588235294,0,Medium,0,0.011052478,0
16,1404.0,44.0,8.0,9.5,5,OUT_BOUND,No,Band D,1,2.588235294117647,0,Medium,1,0.23329996,0
11,1679.0,44.0,8.0,9.5,7,OUT_BOUND,No,Band D,0,3.6666666666666665,0,Medium,0,0.01016829,0
18,1579.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,2.4473684210526314,0,Medium,0,0.011807194,0
12,1744.0,44.0,8.0,9.5,6,OUT_BOUND,No,Band D,0,3.3846153846153846,0,Medium,0,0.07658381,0
9,1689.0,45.0,8.0,9.5,4,IN_BOUND,No,Band D,0,4.5,0,Medium,0,0.07812985,0
11,1554.0,45.0,9.0,8.5,1,OUT_BOUND,No,Band E,0,3.75,0,Medium,0,0.012240324,0
7,1554.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band E,0,5.8125,0,Medium,0,0.023007603,0
10,1664.0,45.5,9.5,9.5,6,OUT_BOUND,No,Band E,0,4.136363636363637,0,Medium,0,0.007489632,0
12,1609.0,44.0,8.0,9.5,3,IN_BOUND,No,Band E,0,3.3846153846153846,0,Medium,0,0.049213924,0
20,1709.0,43.0,8.0,9.5,6,OUT_BOUND,No,Band D,0,2.0476190476190474,0,Medium,0,0.015277648,0
9,1709.0,45.5,9.5,9.5,6,OUT_BOUND,No,Band D,0,4.55,0,Medium,0,0.015863054,0
15,1544.0,45.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,2.84375,0,Medium,0,0.021959607,0
13,1689.0,46.0,9.0,9.5,8,OUT_BOUND,No,Band E,0,3.2857142857142856,0,Medium,0,0.024535595,0
17,1524.0,46.0,9.0,9.5,3,IN_BOUND,No,Band E,0,2.5555555555555554,0,Medium,0,0.016408041,0
20,2294.0,46.5,9.5,9.5,16,OUT_BOUND,No,Band E,0,2.2142857142857144,0,Medium,0,0.0007960606,0
18,1524.0,45.0,8.0,9.5,3,OUT_BOUND,No,Band E,0,2.3684210526315788,0,Medium,0,0.0048605464,0
12,1964.0,44.0,8.0,9.5,10,OUT_BOUND,No,Band E,0,3.3846153846153846,0,Medium,0,0.04776495,0
10,1854.0,44.0,8.0,9.5,9,OUT_BOUND,No,Band E,0,4.0,0,Medium,0,0.030170653,0
8,2239.0,44.0,8.0,9.5,18,OUT_BOUND,No,Band E,0,4.888888888888889,0,Medium,0,0.01419633,0
20,2239.0,45.0,8.0,9.5,17,OUT_BOUND,No,Band E,0,2.142857142857143,0,Medium,0,0.004573508,0
9,1634.0,45.0,9.0,9.5,5,IN_BOUND,No,Band E,0,4.5,0,Medium,0,0.060567062,0
21,2239.0,44.5,9.5,9.5,17,IN_BOUND,No,Band E,0,2.022727272727273,0,Medium,0,0.00069361506,0
10,1524.0,45.0,9.5,9.0,2,IN_BOUND,No,Band E,0,4.090909090909091,0,Medium,0,0.018700209,0
15,1599.0,44.0,8.0,9.5,3,IN_BOUND,No,Band D,0,2.75,0,Medium,0,0.04824691,0
10,1599.0,37.5,9.5,9.5,4,OUT_BOUND,No,Band D,0,3.409090909090909,0,Medium,0,0.5576501,1
22,1874.0,45.5,9.5,9.5,9,OUT_BOUND,No,Band D,0,1.9782608695652173,0,Medium,0,0.0023033659,0
11,1819.0,46.5,9.5,9.5,7,OUT_BOUND,No,Band D,0,3.875,0,Medium,0,0.01231841,0
8,1709.0,45.0,8.0,9.5,6,OUT_BOUND,No,Band D,0,5.0,0,Medium,0,0.012647128,0
13,1764.0,46.5,9.5,9.5,7,OUT_BOUND,No,Band D,0,3.3214285714285716,0,Medium,0,0.02893973,0
16,1654.0,46.5,9.5,9.5,5,IN_BOUND,No,Band D,0,2.735294117647059,0,Medium,0,0.026072387,0
8,1654.0,46.5,9.5,9.5,5,IN_BOUND,No,Band D,0,5.166666666666667,0,Medium,0,0.15973154,0
12,1764.0,46.0,9.0,9.5,7,OUT_BOUND,No,Band D,0,3.5384615384615383,0,Medium,0,0.010429011,0
15,1764.0,44.0,8.0,9.5,8,OUT_BOUND,No,Band D,0,2.75,0,Medium,0,0.048640937,0
7,1874.0,45.0,8.0,9.5,10,OUT_BOUND,No,Band D,0,5.625,0,Medium,0,0.0133860335,0
16,1599.0,44.0,8.0,9.5,4,IN_BOUND,No,Band D,0,2.588235294117647,0,Medium,0,0.05452499,0
22,1884.0,46.5,9.5,9.5,8,OUT_BOUND,No,Band D,0,2.0217391304347827,0,Medium,0,0.0021142773,0
14,1647.0,45.0,8.0,9.5,3,OUT_BOUND,No,Band D,0,3.0,0,Medium,0,0.02107357,0
8,1884.0,44.0,8.0,9.5,8,OUT_BOUND,No,Band D,0,4.888888888888889,0,Medium,0,0.086921446,0
20,1805.0,44.0,8.0,9.5,6,OUT_BOUND,No,Band D,0,2.0952380952380953,0,Medium,0,0.0018148593,0
12,1726.0,43.0,8.0,9.5,6,OUT_BOUND,No,Band D,0,3.3076923076923075,0,Medium,0,0.109270796,0
10,1726.0,45.0,8.0,9.5,5,OUT_BOUND,No,Band D,0,4.090909090909091,0,Medium,0,0.025697818,0
18,1805.0,44.5,9.5,9.5,7,OUT_BOUND,No,Band D,0,2.3421052631578947,0,Medium,0,0.0013864804,0
11,1507.0,46.0,9.0,9.5,4,OUT_BOUND,No,Band D,0,3.8333333333333335,0,Medium,0,0.020503724,0
10,1744.0,45.0,9.0,9.5,7,OUT_BOUND,No,Band D,0,4.090909090909091,0,Medium,0,0.01039434,0
20,1665.0,45.5,9.5,9.5,6,OUT_BOUND,No,Band D,0,2.1666666666666665,0,Medium,0,0.0006678101,0
17,2297.0,45.5,9.5,9.5,16,OUT_BOUND,No,Band D,0,2.5277777777777777,0,Medium,0,0.0043771113,0
18,1744.0,46.0,9.0,9.5,8,OUT_BOUND,No,Band D,0,2.4210526315789473,0,Medium,0,0.018574502,0
9,1586.0,46.5,9.5,9.5,5,OUT_BOUND,No,Band D,0,4.65,0,Medium,0,0.041662276,0
8,1428.0,46.0,9.0,9.5,3,IN_BOUND,No,Band D,0,5.111111111111111,0,Medium,0,0.04074109,0
16,1823.0,46.5,9.5,9.5,8,OUT_BOUND,No,Band D,0,2.735294117647059,0,Medium,0,0.008528559,0
7,1603.0,45.0,8.0,9.5,3,OUT_BOUND,No,Band D,0,5.625,0,Medium,0,0.022800554,0
8,1603.0,44.0,8.0,9.5,3,IN_BOUND,No,Band D,0,4.888888888888889,0,Medium,0,0.0554243,0
8,1586.0,44.0,8.0,9.5,6,OUT_BOUND,No,Band D,0,4.888888888888889,0,Medium,0,0.03257803,0
7,2595.0,45.5,9.5,9.5,16,IN_BOUND,No,Band D,0,5.6875,0,Medium,0,0.004210507,0
13,1428.0,46.0,9.0,9.5,3,IN_BOUND,No,Band D,0,3.2857142857142856,0,Medium,0,0.053796876,0
9,1647.0,44.5,9.5,9.5,3,IN_BOUND,No,Band D,0,4.45,0,Medium,0,0.05011049,0
16,2121.0,44.0,8.0,9.5,9,OUT_BOUND,No,Band D,0,2.588235294117647,0,Medium,0,0.09712721,0
12,1647.0,46.5,9.5,9.5,4,OUT_BOUND,No,Band D,0,3.576923076923077,0,Medium,0,0.038239773,0
4,1428.0,43.0,8.0,9.5,3,IN_BOUND,Yes,Band D,0,8.6,0,Medium,0,0.17291552,0
6,1682.0,44.5,9.0,9.5,5,IN_BOUND,No,Band D,0,6.357142857142857,0,Medium,0,0.059220906,0
4,1840.0,45.5,9.0,9.5,6,OUT_BOUND,No,Band D,0,9.1,0,Medium,0,0.031637277,0
6,1689.0,44.0,8.0,9.5,6,OUT_BOUND,No,Band E,0,6.285714285714286,0,Medium,0,0.085409686,0
6,1569.0,45.5,9.5,9.5,8,OUT_BOUND,No,Band E,0,6.5,0,Medium,0,0.018566972,0
4,1634.0,45.0,9.5,9.5,6,OUT_BOUND,No,Band E,0,9.0,0,Medium,0,0.010357125,0
3,1579.0,45.5,9.5,9.5,4,OUT_BOUND,No,Band E,0,11.375,1,Medium,0,0.034311052,0
4,1459.0,45.0,9.5,9.5,5,OUT_BOUND,No,Band D,0,9.0,0,Medium,0,0.06968957,0
1,1404.0,44.0,9.5,9.5,4,IN_BOUND,No,Band E,0,22.0,1,Medium,0,0.03526806,0
5,1404.0,44.5,9.5,9.0,2,OUT_BOUND,No,Band E,0,7.416666666666667,0,Medium,0,0.028753271,0
4,1579.0,44.5,8.0,9.5,3,IN_BOUND,No,Band D,0,8.9,0,Medium,0,0.07749446,0
5,1404.0,44.0,9.5,9.5,3,OUT_BOUND,No,Band D,0,7.333333333333333,0,Medium,0,0.10045966,0
3,1579.0,45.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,11.375,1,Medium,0,0.04351333,0
2,1544.0,44.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,14.833333333333334,1,Medium,0,0.034398217,0
2,1404.0,44.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,14.833333333333334,1,Medium,0,0.03776058,0
3,1524.0,44.0,8.0,9.5,3,OUT_BOUND,No,Band E,0,11.0,1,Medium,0,0.070516646,0
2,1524.0,45.5,9.5,9.5,3,OUT_BOUND,No,Band E,0,15.166666666666666,1,Medium,0,0.023359345,0
4,1579.0,44.5,9.0,9.5,5,OUT_BOUND,No,Band D,0,8.9,0,Medium,0,0.06743654,0
4,1579.0,46.0,9.5,9.5,5,OUT_BOUND,No,Band E,0,9.2,0,Medium,0,0.036303215,0
4,1634.0,42.5,8.0,9.5,3,OUT_BOUND,No,Band D,0,8.5,0,Medium,0,0.32903397,0
4,1819.0,45.0,9.5,9.5,7,OUT_BOUND,No,Band D,0,9.0,0,Medium,0,0.06742718,0
3,1459.0,43.0,8.0,9.5,5,OUT_BOUND,No,Band E,0,10.75,1,Medium,0,0.19899899,0
3,1459.0,44.5,9.5,9.5,4,OUT_BOUND,No,Band E,0,11.125,1,Medium,0,0.037720148,0
3,1909.0,45.5,9.5,9.5,11,IN_BOUND,No,Band D,0,11.375,1,Medium,0,0.04780358,0
10,1823.0,45.5,9.5,9.5,9,OUT_BOUND,No,Band D,0,4.136363636363637,0,Medium,0,0.009400051,0
10,1569.0,44.0,8.0,9.5,7,OUT_BOUND,No,Band E,0,4.0,0,Medium,0,0.03062326,0
7,1764.0,45.0,8.0,9.5,8,OUT_BOUND,No,Band D,0,5.625,0,Medium,0,0.01886718,0
8,1391.2,44.0,8.0,9.5,5,IN_BOUND,No,Band E,0,4.888888888888889,0,Medium,0,0.08654374,0
2,1273.2,45.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,15.166666666666666,1,Medium,0,0.03464602,0
14,1532.2,36.5,9.5,9.5,7,OUT_BOUND,No,Band E,0,2.433333333333333,0,Medium,0,0.73596376,1
16,1732.2,46.0,9.0,9.5,8,IN_BOUND,No,Band E,0,2.7058823529411766,0,Medium,0,0.008127346,0
6,1588.2,44.5,8.0,9.5,5,OUT_BOUND,No,Band E,0,6.357142857142857,0,Medium,0,0.09486219,0
10,1160.2,46.0,9.0,9.5,4,OUT_BOUND,No,Band D,0,4.181818181818182,0,Medium,0,0.026013875,0
5,1125.2,43.5,8.0,9.5,4,OUT_BOUND,No,Band C2,0,7.25,0,Medium,0,0.05010015,0
7,1073.2,46.0,9.0,9.5,4,OUT_BOUND,No,Band C2,0,5.75,0,Medium,0,0.011498953,0
2,1129.2,45.5,9.5,9.5,5,OUT_BOUND,No,Band D,0,15.166666666666666,1,Medium,0,0.13671128,0
9,1002.4,45.0,8.0,9.5,3,OUT_BOUND,No,Band D,1,4.5,0,Medium,1,0.5184647,1
5,1390.6,45.0,9.5,9.5,4,OUT_BOUND,No,Band E,0,7.5,0,Medium,0,0.066046245,0
14,1659.2,45.0,8.0,9.5,10,IN_BOUND,No,Band D,0,3.0,0,Medium,0,0.006432532,0
5,1501.2,43.5,8.0,9.5,7,IN_BOUND,No,Band D,0,7.25,0,Medium,0,0.040038597,0
5,1185.2,43.0,8.0,9.0,2,OUT_BOUND,No,Band D,0,7.166666666666667,0,Medium,0,0.34128764,0
13,1592.6,45.5,9.5,9.5,5,IN_BOUND,No,Band E,0,3.25,0,Medium,0,0.022702077,0
17,1064.2,45.5,9.5,9.5,5,OUT_BOUND,No,Band D,1,2.5277777777777777,0,Medium,1,0.25426742,0
4,1656.2,45.5,9.0,9.5,12,OUT_BOUND,No,Band D,0,9.1,0,Medium,0,0.007123246,0
9,1064.2,45.0,8.0,9.5,8,IN_BOUND,Yes,Band D,0,4.5,0,Medium,0,0.10972289,0
19,961.2,46.5,9.5,9.5,3,OUT_BOUND,No,Band C2,0,2.325,0,Medium,0,0.008734202,0
7,1161.2,46.5,9.5,9.5,3,OUT_BOUND,No,Band E,0,5.8125,0,Medium,0,0.06864931,0
5,797.0,43.5,8.0,9.5,3,IN_BOUND,No,Band D,0,7.25,0,Medium,0,0.6784687,1
6,1221.9,45.0,8.0,9.5,3,OUT_BOUND,No,Band E,0,6.428571428571429,0,Medium,0,0.13542025,0
6,1544.0,44.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,6.357142857142857,0,Medium,0,0.10347259,0
15,1544.0,45.0,9.5,9.0,2,OUT_BOUND,No,Band D,0,2.8125,0,Medium,0,0.010606106,0
5,1929.0,43.5,8.0,9.5,11,OUT_BOUND,No,Band D,0,7.25,0,Medium,0,0.029051442,0
16,1709.0,45.5,9.5,9.5,6,IN_BOUND,No,Band D,0,2.676470588235294,0,Medium,0,0.014402377,0
20,1764.0,44.0,8.0,9.5,5,IN_BOUND,No,Band D,0,2.0952380952380953,0,Medium,0,0.0018905705,0
18,1647.0,43.5,9.5,9.5,4,OUT_BOUND,No,Band D,0,2.289473684210526,0,Medium,0,0.0018353419,0
13,1805.0,44.0,8.0,9.5,7,OUT_BOUND,No,Band D,0,3.142857142857143,0,Medium,0,0.03516264,0
5,1654.0,44.5,8.0,9.5,5,OUT_BOUND,No,Band D,0,7.416666666666667,0,Medium,0,0.072769605,0
9,1744.0,46.5,9.5,9.5,6,IN_BOUND,No,Band D,0,4.65,0,Medium,0,0.015815208,0
6,1909.0,46.5,9.5,9.5,10,OUT_BOUND,No,Band E,0,6.642857142857143,0,Medium,0,0.021748355,0
10,1854.0,46.5,9.5,9.5,10,OUT_BOUND,No,Band E,0,4.2272727272727275,0,Medium,0,0.005956208,0
14,2239.0,45.0,8.0,9.5,16,OUT_BOUND,No,Band E,0,3.0,0,Medium,0,0.009524582,0
2,1799.0,42.0,8.0,9.5,10,OUT_BOUND,No,Band D,1,14.0,1,Medium,1,0.73327184,1
10,1854.0,45.5,9.5,9.5,7,OUT_BOUND,No,Band D,0,4.136363636363637,0,Medium,0,0.026751269,0
5,1840.0,42.5,8.0,9.5,6,IN_BOUND,No,Band D,0,7.083333333333333,0,Medium,0,0.31912318,0
15,1634.0,45.0,8.0,9.5,5,OUT_BOUND,No,Band E,0,2.8125,0,Medium,0,0.02305222,0
16,1689.0,46.5,9.5,9.5,7,IN_BOUND,No,Band E,0,2.735294117647059,0,Medium,0,0.00873905,0
16,1554.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band E,0,2.735294117647059,0,Medium,0,0.016078528,0
4,1654.0,42.5,8.0,9.5,5,OUT_BOUND,No,Band D,0,8.5,0,Medium,0,0.32519588,0
10,1599.0,45.5,9.5,9.5,4,OUT_BOUND,No,Band D,0,4.136363636363637,0,Medium,0,0.035206724,0
6,1544.0,42.0,8.0,9.5,3,IN_BOUND,No,Band D,0,6.0,0,Medium,0,0.15466528,0
4,1634.0,45.0,9.5,9.5,3,OUT_BOUND,No,Band E,0,9.0,0,Medium,0,0.02923565,0
2,1554.0,45.5,9.5,9.5,4,OUT_BOUND,No,Band E,0,15.166666666666666,1,Medium,0,0.03151984,0
16,1389.0,46.5,9.5,9.5,3,IN_BOUND,No,Band D,0,2.735294117647059,0,Medium,0,0.038586665,0
6,1364.0,46.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,6.642857142857143,0,Medium,0,0.14219847,0
16,1884.0,45.0,8.0,9.5,4,OUT_BOUND,No,Band E,0,2.6470588235294117,0,Medium,0,0.034073908,0
12,1798.0,43.0,8.0,9.5,3,OUT_BOUND,No,Band E,0,3.3076923076923075,0,Medium,0,0.064139724,0
9,2114.0,44.0,8.0,9.5,7,OUT_BOUND,No,Band E,0,4.4,0,Medium,0,0.050532687,0
0,1884.0,44.0,9.5,9.5,7,IN_BOUND,No,Band E,0,44.0,1,Medium,0,0.02220948,0
3,1234.0,43.0,9.0,9.5,4,OUT_BOUND,No,Band C2,0,10.75,1,Medium,0,0.039693903,0
16,1124.0,45.5,9.5,9.5,4,OUT_BOUND,No,Band C2,0,2.676470588235294,0,Medium,0,0.010585011,0
3,1289.0,44.0,9.0,9.5,6,OUT_BOUND,No,Band C2,0,11.0,1,Medium,0,0.003959516,0
13,1871.0,44.0,8.0,9.5,10,OUT_BOUND,No,Band C2,0,3.142857142857143,0,Medium,0,0.010904302,0
10,1439.0,45.0,9.0,9.5,5,OUT_BOUND,No,Band C2,0,4.090909090909091,0,Medium,0,0.012839858,0
15,1459.0,46.5,9.5,9.5,7,IN_BOUND,No,Band C2,0,2.90625,0,Medium,0,0.0056555923,0
6,1389.0,44.0,8.0,9.5,4,OUT_BOUND,No,Band D,0,6.285714285714286,0,Medium,0,0.14149643,0
8,1334.0,43.0,8.0,9.5,3,OUT_BOUND,No,Band D,0,4.777777777777778,0,Medium,0,0.123327725,0
8,1334.0,45.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,5.055555555555555,0,Medium,0,0.07723147,0
6,1334.0,43.5,8.0,9.0,2,OUT_BOUND,No,Band D,0,6.214285714285714,0,Medium,0,0.19109693,0
14,1609.0,42.0,8.0,9.5,8,IN_BOUND,No,Band D,0,2.8,0,Medium,0,0.04005204,0
9,1749.0,44.5,9.5,9.5,9,OUT_BOUND,No,Band D,0,4.45,0,Medium,0,0.0104706865,0
